Part,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02
21021552,4,0,1,1,0,4,4,3,0,0,0,0,2,0,0,0,1,0,0,1,5,0,1,1,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0
21035088,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,2,2,4,3,0,1,1,1,4,0,2,2,0,1,1,1,1,0,0,1,0,1,2,1,1,0,2,0,0,0,0,0
21046852,1,0,4,0,3,1,8,1,2,1,2,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0
21049018,1,2,0,1,0,0,0,0,0,8,0,1,0,0,0,0,6,0,4,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,0,2,0,0,0,2
21049126,1,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,2,2,4,0,0,1,2,2,0,1,2,0,0,0,0,0,0,2,1,1,4,0,0,0,0,3,1,0,0,0
21054527,0,0,1,0,3,1,5,3,3,1,0,1,0,2,2,0,2,0,0,0,0,0,1,2,0,1,1,0,3,0,0,0,2,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0
21055749,1,0,4,1,1,0,1,1,1,0,0,1,1,1,0,7,3,1,1,2,1,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1
21056284,0,0,2,0,1,1,1,1,2,0,0,2,2,4,4,5,4,1,0,2,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
21058509,2,2,1,3,1,3,0,4,2,1,0,1,0,0,6,1,0,0,1,0,0,0,3,2,0,0,0,2,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
21064862,2,3,0,0,0,0,0,0,2,0,4,1,1,1,2,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,1,0,0,0,1,2,0,2,2,1,2,0,0,1,1,0,1
21068925,1,0,0,0,0,3,3,3,3,3,0,1,0,4,3,0,1,1,3,1,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0
21104728,1,3,0,2,0,3,0,1,0,0,2,1,2,0,0,0,0,0,2,2,2,0,0,1,4,2,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,3,1
21104787,2,2,2,1,2,1,0,0,1,3,1,2,3,1,0,1,0,2,0,1,1,1,0,3,0,4,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0
21105772,0,1,1,0,0,1,4,0,4,2,0,1,0,0,2,1,2,0,0,0,0,0,2,0,3,1,0,0,1,1,0,1,0,0,0,1,2,2,1,2,0,1,0,0,0,0,1,1,0,1,1
21313043,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,1,1,1,0,0,0,2,0,0,0,0,0,3,1,2,3,1,1,2,0,1,1,0,0,0,0,0,0,0,0,4,3,3,1,0,1
21315083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,2,3,0,2,4,2,0,0,0,4,1,0,4,1,4,1,2,5
12103729,0,1,0,0,0,0,0,4,4,0,0,4,0,1,0,0,0,2,0,0,2,2,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,2,0,2,4,0,2
21030259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,2,1,3,0,1,0,2,0,2,2,8,1,5,0,0,0,1,1,7
21033268,1,1,1,0,0,0,1,0,0,4,2,1,2,2,2,2,0,0,2,1,0,0,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,1,2,0,2,0,0
21034454,2,3,1,1,0,2,2,1,0,0,0,0,2,0,1,0,0,0,5,0,2,0,3,0,0,0,0,3,2,1,0,0,2,1,0,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
21035579,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,1,3,1,0,1,0,3,0,0,0,0,0,3,1,0,1,0,1,3,0,0,1,1,0,0,0,2,2,1,0,1,4,1,3,0
21048937,2,1,1,1,2,0,6,0,2,1,0,0,1,0,0,3,4,0,2,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,2,1,0,1,1,1,2,0,0,1,0,0,0,0
21053568,2,3,1,4,0,2,1,1,1,1,0,1,1,0,0,0,5,1,0,3,0,0,1,0,0,0,3,0,1,2,1,0,0,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0
21055760,0,0,0,0,0,0,0,0,1,1,2,0,3,1,2,8,1,0,0,0,0,0,2,0,1,1,0,2,2,0,1,1,2,0,0,2,2,0,0,0,0,0,1,1,1,0,0,2,0,0,2
21058479,2,3,1,0,2,2,1,0,0,2,2,1,0,1,2,2,0,0,0,2,1,5,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0
21058693,11,0,1,2,0,2,0,0,2,3,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,4,2,0,0,0,0,0,1,0,2
21059285,2,3,2,3,1,0,1,0,0,2,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,2,1,0,1,0,0,0,0,2,2,0,0,1,0,1,1,0,1,0,0,2,1,0,0,2
21060724,2,4,1,3,1,0,1,1,1,0,1,1,0,1,4,3,4,5,0,0,0,0,0,2,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21061144,2,2,1,3,1,0,0,3,2,5,4,3,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
21063274,3,4,1,4,2,0,2,3,2,1,2,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
21063314,0,0,1,1,0,0,1,0,0,0,0,2,3,1,0,0,0,2,1,2,2,2,1,0,0,0,2,2,1,3,2,2,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,1,1
21063436,3,1,1,0,4,1,2,3,9,4,3,1,0,2,1,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21064453,0,0,0,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,2,0,0,3,0,0,0,1,2,1,0,1,0,0,0,0,2,3,2,5,3,0,0,0,3,0,0,1,1,0,1,3,1
21109834,0,0,0,4,2,0,0,0,2,4,0,0,0,0,0,0,4,0,2,0,0,4,0,2,0,0,2,0,0,0,2,0,4,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2
21221007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,6,0,1,2,0,0,0,2,0,0,0,0,8,3,3,0,1,1,0,3,1,2,2,1,1
21312132,0,0,0,0,1,0,1,3,5,2,2,0,0,1,1,0,2,0,1,1,0,0,0,2,7,2,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0,1,1,0,0,0,1,1,0,0,0
21312212,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,1,2,2,0,2,1,3,3,2,0,0,3,0,1,0,1,0,0,0,4,0,0,0,0,1,0,3,1,2,0,1,1,1
21312217,0,0,0,0,0,0,2,3,7,1,0,0,0,0,6,0,2,0,1,1,1,0,2,0,2,1,0,0,3,0,2,0,0,0,0,1,0,0,1,0,1,2,1,0,2,0,0,0,0,0,0
21312254,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,2,2,2,1,3,3,1,3,0,0,2,2,0,0,0,0,0,0,1,1,2,1,1,0,0,0,4,0,1,0,1,0,1,2
90584564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,6,0,0,0,4,3,0,3,1,1,1,0,1,0,4,0,3,5,0,1,2,1,2,0,0
10138816,0,2,0,1,2,0,2,4,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0,1,0,3,2,0,1,1,1,0,2,0,3,1,3,0,0,0,1,0,0,1,0,0,2
21017388,5,0,2,1,0,2,1,2,1,4,0,2,4,1,4,2,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0
21017750,0,0,0,1,1,0,0,0,0,0,2,0,0,3,0,2,2,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,12,7
21019488,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,3,1,0,1,0,0,1,1,0,1,0,0,1,0,0,2,1,2,1,2,2,3,0,2,0,1,0,1,2,1,2,4,3
21021745,1,2,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,3,1,4,0,0,0,2,0,4,3,0,0,0,0,0,2,1,1,0,1,0,0,0,3,0,2,3,0,0,0,0,0,0
21051538,0,0,0,0,3,3,0,0,2,0,1,2,8,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,0,0,0,0,6,2,0,0,0
21058527,2,1,2,1,0,4,1,1,1,0,0,1,0,1,3,1,1,0,1,3,1,2,0,1,0,2,0,0,1,0,0,2,0,0,1,2,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0
21061966,4,4,0,1,7,0,3,2,0,0,0,0,2,2,2,0,0,0,1,1,2,0,0,0,3,0,0,0,0,2,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21064865,0,0,0,0,0,0,3,0,2,2,0,0,3,2,1,3,0,0,1,2,1,0,1,1,1,0,1,0,3,2,1,0,1,0,1,0,0,1,0,1,1,2,1,2,0,2,0,0,0,1,0
21116271,3,1,1,2,0,2,0,0,4,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,3,0,1,0,0,0,1,1,0,1,0,1,2,2,1,1,1,1,0,2,0,0,3,0,2,0,0
21133938,0,1,2,1,1,1,5,0,2,0,1,3,2,1,0,1,1,2,0,0,1,1,1,0,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,3,1,0,0,1,0,0,0
21314193,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,2,0,0,1,2,1,0,0,1,0,1,0,0,2,2,3,0,2,0,0,2,2,0,2,1,0,3,0,1,4,3,2
12137642,7,2,5,5,1,4,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,1,1,0,3,0,0
21032860,6,5,1,3,1,2,1,1,5,0,3,2,0,1,0,0,2,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
21035651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,2,3,1,2,2,1,3,0,1,1,0,1,0,0,0,5,2,2,0,1,1,1,2,1,0,2,0,0
21047888,2,1,0,0,0,3,2,0,3,1,3,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,1,1,0,3,1,1,1,0,2,0,3,1,0,0,0,0
21047896,1,3,1,2,2,5,3,1,2,2,0,2,0,0,0,2,0,0,1,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
21048638,1,1,4,2,3,1,1,0,3,0,1,4,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,1,4,2,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
21048870,2,3,2,2,2,0,2,1,0,1,1,1,4,2,0,0,1,0,0,0,1,0,1,2,1,1,0,2,1,1,2,1,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
21050802,3,4,1,0,2,0,2,2,0,1,4,1,2,1,0,2,1,0,1,0,1,0,2,0,2,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0
21051417,1,0,0,0,0,0,6,0,6,0,2,2,1,2,1,0,0,1,0,0,1,1,2,2,1,2,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0
21052114,1,0,0,0,1,1,1,0,1,2,6,1,0,0,3,1,0,0,4,0,0,1,0,2,0,0,2,1,1,1,1,0,3,0,1,0,1,0,1,1,0,0,1,1,0,2,1,0,0,1,0
21056177,2,0,1,1,1,1,3,4,0,2,0,0,1,1,4,1,0,3,0,1,0,0,2,0,4,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1
21056178,1,2,0,4,2,0,0,0,1,2,1,2,1,0,0,2,7,0,3,0,3,0,0,0,2,1,0,0,0,1,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0
21056217,0,0,1,1,7,0,5,0,2,1,0,0,2,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,5,1,1,4,1,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
21056266,0,2,1,0,0,2,0,3,1,1,2,3,1,1,5,1,1,1,3,0,0,1,0,2,4,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
21061853,0,2,1,0,3,0,4,3,0,6,1,0,0,2,2,0,2,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7
21061967,2,3,0,0,2,0,4,2,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,2,2,0,1,0,3,3,0,2,0,2,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0
21088499,2,0,1,2,7,0,4,0,2,2,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21117404,0,3,2,4,0,0,4,2,1,1,1,2,3,0,0,3,0,2,0,2,0,3,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
21312184,0,0,0,0,0,0,0,2,0,1,0,2,2,2,2,0,0,2,2,0,1,2,1,3,0,0,2,0,0,1,1,2,0,0,2,0,1,1,1,2,0,0,2,2,1,1,0,3,0,0,0
90422017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5,5,0,1,3,1,0,1,2,1,2,4,0,1,1,2,1,0,1,0,0,1,3,6
90451464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,4,0,6,1,1,2,1,1,1,1,0,2,5,0,0,6,3,1,2,2,0,0
90606298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,1,0,0,2,0,0,2,1,1,1,2,1,0,6,1,3,1,6,0,0,2,0,5,0,0
17103066,1,0,0,2,1,0,1,1,0,1,2,1,1,1,0,1,2,2,0,2,0,0,0,1,3,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,2,3,2,0,1,1,2,1,2
21014632,2,5,3,6,1,3,0,1,2,0,0,0,1,0,3,0,2,4,0,0,1,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0
21018387,2,1,1,5,0,0,0,0,1,1,2,2,2,2,1,0,2,2,2,0,1,1,0,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,2,3
21033748,0,2,0,1,1,2,4,1,1,1,0,2,1,0,2,0,0,0,1,2,0,0,1,0,1,1,0,0,1,0,2,4,0,1,0,1,2,0,0,0,2,2,2,2,0,0,1,0,1,0,0
21034631,1,2,0,0,0,0,4,4,0,1,0,0,0,1,3,0,0,0,1,0,0,0,2,0,1,0,2,1,1,0,1,1,0,1,0,3,2,0,1,0,0,3,2,3,0,1,1,2,0,0,0
21042126,0,0,0,0,0,2,0,0,0,0,1,3,1,0,3,3,1,1,2,2,1,1,0,0,1,0,0,2,0,0,2,2,4,4,0,0,2,0,5,0,0,0,0,1,0,0,1,0,0,0,0
21049510,0,0,0,2,3,0,0,0,0,2,3,2,0,0,1,1,0,1,1,2,1,1,3,0,3,0,1,0,0,0,0,9,1,1,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0
21050807,8,3,1,5,0,0,0,0,4,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,1,3,1,2,0,0,2,0,0,0,1,1,0
21051281,1,0,2,12,1,0,0,1,2,1,0,3,0,0,2,1,0,0,1,3,2,0,0,1,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0
21052646,3,1,1,0,4,4,2,1,2,1,4,0,0,2,3,0,0,0,1,0,2,0,1,1,0,1,0,2,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
21052684,2,1,3,6,0,5,1,0,1,1,4,0,1,1,2,1,0,0,1,0,1,1,0,0,0,0,1,1,2,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
21056642,3,3,0,0,1,4,0,5,0,2,1,3,1,0,2,0,0,0,0,1,2,0,2,0,2,0,0,0,0,0,0,0,7,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
21056929,0,1,0,4,1,2,2,1,0,1,1,3,4,0,4,0,3,0,0,1,0,1,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,1,1,0
21057223,0,5,1,2,3,0,5,0,3,1,2,2,0,0,2,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2
21057475,0,0,2,0,2,2,0,0,0,0,4,2,2,4,1,3,2,0,0,0,0,0,2,0,0,2,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,2
21058748,0,1,0,2,0,1,0,4,3,6,5,0,1,0,0,0,1,0,0,0,0,4,1,1,6,0,1,2,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060253,4,2,1,1,1,1,0,1,1,1,0,1,3,0,3,0,1,0,0,4,2,2,2,1,1,0,2,0,3,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
21068005,2,3,1,2,2,0,0,1,0,0,0,0,1,2,0,1,2,0,2,1,1,0,1,2,0,0,0,0,0,0,2,2,0,1,5,3,2,1,0,0,0,1,0,0,0,0,1,1,2,0,0
21089114,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,1,0,1,1,0,2,4,4,0,0,0,0,0,0,0,0,0,1,1,6,9,2,3,0,1,0,1,0,1,0,0,0,0,0
21313011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,2,1,2,4,2,0,0,0,0,1,0,2,0,3,1,0,2,2,6,3,2,2,4
21314508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,4,2,2,1,0,0,2,2,2,3,2,1,2,1,0,0,0,0,0,0,0,0,3,1,2,1,1,1,0,0,1,1
21011819,0,0,1,2,0,0,2,4,0,2,0,0,0,0,3,1,1,1,2,0,0,0,0,1,0,2,0,0,3,1,1,0,2,2,3,3,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0
21013410,0,1,0,1,3,0,1,0,0,0,1,1,4,0,0,2,2,2,0,2,1,2,0,1,1,2,1,0,1,0,0,0,1,2,0,1,0,0,4,3,0,1,0,3,0,0,1,0,1,0,0
21022111,0,1,3,1,0,0,1,1,0,1,0,2,1,1,2,1,3,0,0,2,1,0,0,1,8,0,0,1,0,0,2,0,2,0,0,1,1,0,0,1,2,0,0,4,0,0,0,0,2,0,0
21032893,0,1,4,0,2,2,0,0,0,3,2,0,0,3,1,0,0,1,3,1,0,0,0,0,1,2,1,4,1,0,1,1,0,1,2,0,1,0,1,0,0,2,1,0,0,2,0,0,1,0,1
21048064,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,4,2,0,0,0,0,0,4,0,2,0,2,2,0,0,0,2,2,0,4,0,0,0,0,2,2,4,0,2,4,0,0
21048365,1,2,3,3,2,1,0,0,1,2,0,0,2,0,1,3,3,1,0,0,1,5,1,2,1,1,2,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21048622,2,4,1,4,0,2,0,1,0,0,0,0,0,1,2,1,1,2,0,1,0,2,3,0,1,0,1,1,1,1,1,1,0,0,0,1,4,1,1,1,0,1,0,0,0,0,0,1,0,1,1
21051719,3,0,7,0,0,0,3,0,0,0,2,2,0,1,4,0,0,2,3,1,1,0,0,0,0,2,0,0,0,0,1,1,0,1,3,3,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2
21051876,4,4,0,3,2,0,3,1,3,3,0,2,0,1,2,2,0,3,0,0,1,4,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21058929,1,2,11,1,3,2,2,2,6,4,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21062406,2,3,1,2,2,2,1,0,1,5,1,1,1,3,3,4,2,0,1,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21063094,3,1,2,0,1,3,1,3,1,6,0,4,1,1,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
21134217,2,0,1,3,0,0,1,3,0,2,1,1,0,1,2,1,1,3,0,1,2,3,2,0,0,1,1,1,4,1,0,0,1,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0
21312255,0,0,0,3,1,0,0,0,1,6,7,2,2,2,1,2,0,0,0,0,0,0,1,0,1,1,0,3,0,1,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,2,1,1
21315786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,2,3,5,3,2,0,1,1,2,0,0,2,1,2,0,1,2,1,2,3,0,0
90356826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,1,0,2,1,0,0,1,2,6,3,2,0,5,7,0,2,6,3
12355342,0,1,1,11,6,2,3,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,2,0,2,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0
21024148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,6,1,0,4,0,1,0,3,3,3,2,2,0,7,3,0,3,3,0,1
21033373,1,1,0,0,0,0,2,1,1,0,1,1,5,1,0,0,4,3,4,0,2,1,1,0,0,0,1,3,1,0,0,4,0,2,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0
21034284,0,0,2,0,2,3,1,1,1,3,0,0,0,0,0,1,5,1,0,0,2,2,2,0,1,0,0,0,0,2,0,2,0,1,1,3,0,0,0,3,0,2,0,2,0,2,1,1,0,0,0
21048593,6,5,0,4,0,2,1,1,2,0,0,1,0,0,0,1,0,3,1,1,3,3,0,3,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
21056542,1,0,0,1,0,0,0,0,0,0,0,2,1,0,11,1,0,0,1,1,10,1,1,1,2,0,0,1,0,0,0,1,2,0,0,1,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0
21056704,2,4,0,5,4,0,1,3,2,1,0,0,1,2,1,0,0,2,3,0,3,1,1,0,0,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21059510,0,2,1,3,1,1,5,1,2,3,0,0,1,3,2,1,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,3,0,0,1,1,2,2,0,0,0,1,0,0,1,1
21059528,0,5,3,4,0,0,2,2,5,2,0,1,2,2,0,0,0,2,0,0,0,2,0,0,0,3,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1
21066592,2,1,1,1,1,1,0,0,0,0,0,2,3,1,2,0,3,0,1,0,0,0,2,1,0,6,1,0,1,2,3,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,2,2,0,0
21069363,4,3,4,5,2,0,2,1,0,4,0,1,0,2,0,0,1,3,1,0,0,2,1,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
21071640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,2,0,1,2,1,0,2,1,0,3,0,3,2,10,0,1,1,0,2,4,2,2,1,1
12022248,2,0,0,3,0,1,1,5,0,0,0,1,2,1,4,0,0,0,3,1,0,4,0,0,0,1,0,4,0,0,1,0,1,2,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0
18036767,0,0,0,1,4,1,0,2,1,1,0,1,1,1,1,2,2,0,0,4,0,2,3,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,4,2,1,0,1,0,0,1,3,1
21013541,3,1,1,2,2,1,0,2,1,3,0,4,3,0,1,2,3,1,1,1,3,0,0,1,2,1,0,0,0,0,0,3,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
21013553,1,3,1,4,2,3,3,2,2,1,1,2,3,4,0,0,0,0,1,1,2,1,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
21029765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,4,0,1,3,2,1,2,0,1,2,1,1,1,1,0,0,1,0,4,3,2,2,0,3,2
21047084,0,1,1,1,2,2,0,1,1,1,5,3,2,0,1,2,0,5,1,1,0,0,1,0,2,0,2,0,0,1,1,1,1,0,0,1,0,0,1,2,0,1,1,1,1,0,0,1,0,0,0
